"id","apelido","clube_id","posicao_id"
62130,"William Matheus",275,2
70133,"Paulo Henrique",275,2
78850,"Reinaldo",276,2
69308,"Álvaro Pereira",276,2
37607,"Michel Bastos",276,2
55348,"Luis Ricardo",276,2
88540,"Auro",276,2
69153,"Clemente Rodríguez",276,2
68728,"Douglas",276,2
80660,"Lucas Farias",276,2
70046,"Victor Ferraz",277,2
77967,"Mena",277,2
89342,"Caju",277,2
61106,"Cicinho",277,2
88225,"Daniel Guedes ",277,2
73617,"Emerson",277,2
87192,"Zeca",277,2
73962,"Bruno Peres",277,2
84861,"Alex Silva",282,2
79826,"Douglas Santos",282,2
70317,"Eron",282,2
77895,"Emerson Conceição",282,2
51779,"Pedro Botelho",282,2
63013,"Marcos Rocha",282,2
80664,"Michel",282,2
37790,"Ceará",283,2
81150,"Mayke",283,2
42145,"Egídio",283,2
86411,"Breno",283,2
73708,"Samudio",283,2
69090,"Matías Rodríguez",284,2
86748,"Breno",284,2
62086,"Pará",284,2
70010,"Spessato",284,2
89343,"Júnior",284,2
80570,"Wendell",284,2
82628,"Tinga",284,2
74074,"Claudio Winck",285,2
85882,"Diogo",285,2
80313,"Gilberto ",285,2
71892,"Wellington Silva",285,2
63110,"Alan Ruschel",285,2
49674,"Fabrício",285,2
37705,"Juan",287,2
38069,"Richarlyson",287,2
86860,"Guilherme",287,2
79553,"Mansur",287,2
77599,"Romário",287,2
72334,"Ayrton",287,2
84890,"Euller ",287,2
68808,"Nino Paraíba",287,2
71575,"Danilo Tarracha",287,2
72079,"Bruno Cortez",288,2
72097,"Giovanni",288,2
50645,"Eduardo",288,2
80431,"Maicon Silva",288,2
70915,"Luis Felipe",288,2
84545,"Romulo",288,2
73879,"Rogério",288,2
80318,"Ezequiel",288,2
89896,"Cleiton",288,2
63283,"Esquerdinha",290,2
89606,"Felipe Saturnino",290,2
72495,"Moisés",290,2
73417,"Lima",290,2
71146,"Léo Veloso",290,2
73890,"Mário Sérgio",290,2
71037,"Clayton Sales",290,2
84382,"Danilo",292,2
68904,"Vítor",292,2
60969,"Patric",292,2
82635,"Igor",292,2
78445,"Renê",292,2
62070,"Marcelo Cordeiro",292,2
87399,"Mário Sérgio",293,2
73527,"Willian Rocha",293,2
72023,"Sueliton",293,2
82457,"Jean Felipe",293,2
86409,"Lucas Olaza",293,2
86264,"Natanael",293,2
86764,"Sidcley",293,2
86763,"Jonathan Fernando",293,2
61211,"Carlos Cesar",293,2
69782,"Dener Assunção",294,2
83258,"Filipe Ramon",294,2
79401,"Paulo Otávio",294,2
63194,"Carlinhos",294,2
73644,"Ivan",294,2
69155,"Iberbia",294,2
86820,"Reginaldo ",294,2
60858,"Moacir",294,2
73857,"Jackson",294,2
78423,"Timbó",294,2
86969,"Rhuan",294,2
70916,"Diogo Goiano",294,2
84860,"Abner",294,2
79594,"Ednei",315,2
82525,"Rodrigo Biro",315,2
79030,"Fabinho Gaúcho",315,2
79887,"Fabiano",315,2
80164,"Jussandro",315,2
62976,"Everton Silva",315,2
68702,"Bruno Collaço",315,2
80553,"Guilherme Lazaroni",316,2
83811,"William Cordeiro",316,2
77529,"Leandro Silva",316,2
69329,"Cereceda",316,2
80552,"Marquinhos Pedroso",316,2
37610,"Ivan",316,2
72281,"Artur",316,2
38026,"Kleber",316,2
89977,"Bruno Santos",316,2
84318,"Samir ",262,3
78895,"Marcelo",262,3
81223,"Erazo",262,3
78646,"Fernando Fernandes",262,3
37684,"Chicão",262,3
68958,"Wallace",262,3
74103,"Frauches ",262,3
71122,"Matheus",263,3
38370,"André Bahia",263,3
79339,"Dankler",263,3
89493,"Igor Rabello",263,3
78946,"Dória",263,3
87185,"Mario Risso",263,3
37789,"Bolívar",263,3
87225,"Pedro Henrique",264,3
68923,"Gil",264,3
73375,"Felipe",264,3
52618,"Anderson Martins",264,3
86143,"Wanderson",264,3
72376,"Cléber",264,3
68723,"Demerson",265,3
80189,"Lucas Fonseca",265,3
87230,"Robson",265,3
50353,"Titi",265,3
39137,"Adaílton",265,3
82547,"Sérgio Raphael",265,3
71618,"Anderson Conceição",265,3
68887,"Gum",266,3
68753,"Fabrício ",266,3
70111,"Guilherme Mattis",266,3
38365,"Henrique",266,3
74059,"Elivelton",266,3
79045,"Wellington Carvalho",266,3
68888,"Leandro Euzébio",266,3
69088,"Victorino",275,3
73910,"Tobio",275,3
89156,"Nathan",275,3
88368,"Gabriel Dias",275,3
83615,"Thiago Martins",275,3
41519,"Lúcio",275,3
68907,"Wellington",275,3
51495,"Tiago Alves",275,3
63008,"Rafael Toloi",276,3
68817,"Paulo Miranda",276,3
73800,"Rodrigo Caio",276,3
38194,"Antônio Carlos",276,3
84554,"Lucão",276,3
71507,"Edson Silva",276,3
69008,"Neto",277,3
78248,"Gustavo Henrique",277,3
73855,"Jubal",277,3
37657,"Edu Dracena",277,3
70045,"Vinicius Simon",277,3
70221,"Bruno Uvini",277,3
88132,"Nailson",277,3
50317,"David Braz",277,3
88224,"Paulo Ricardo",277,3
84263,"Jemerson",282,3
51299,"Emerson",282,3
79042,"Tiago ",282,3
87393,"Gabriel",282,3
52253,"Réver",282,3
68925,"Leonardo Silva",282,3
38061,"Edcarlos",282,3
69219,"Otamendi",282,3
87229,"Donato",282,3
51705,"Bruno Rodrigo",283,3
50459,"Léo",283,3
69014,"Manoel",283,3
60819,"Dedé",283,3
87400,"Alex",283,3
50439,"Vilson",283,3
84262,"Wallace",283,3
72491,"Bressan",284,3
68945,"Saimon",284,3
71572,"Gabriel",284,3
86744,"Canavesio",284,3
62974,"Werley",284,3
42501,"Rhodolfo",284,3
80853,"Pedro Geromel",284,3
83048,"Rafael Thyere",284,3
36728,"Índio",285,3
63172,"Paulão",285,3
49651,"Ernando",285,3
36540,"Juan",285,3
82613,"Alan",285,3
82626,"Thales ",285,3
51415,"Roger Carvalho",287,3
74014,"Alemão",287,3
80573,"Luiz Gustavo",287,3
50427,"Kadu",287,3
69006,"Dão",287,3
85067,"Matheus Salustiano",287,3
72133,"Ednei",287,3
81543,"Josué",287,3
73423,"Rodrigo Defendi",287,3
86861,"Vinicius",287,3
86502,"Jonathan Ferrari",287,3
38425,"Fábio Ferreira",288,3
68950,"Ronaldo Alves",288,3
51194,"Rafael Pereira",288,3
78414,"Rafael Donato",288,3
68738,"Eli Sabiá",288,3
83108,"Heitor",288,3
80779,"Joílson",288,3
68908,"Gualberto",288,3
89226,"Iago",288,3
38990,"Alcides",288,3
68746,"Sergio Escudero",288,3
85399,"Felipe Macedo",290,3
70934,"Jackson",290,3
71038,"Pedro Henrique",290,3
80036,"Alex Alves",290,3
73760,"Wallinson",290,3
63031,"Valmir Lucas",290,3
38100,"Durval",292,3
71593,"Henrique Mattos",292,3
89494,"Leandro Vicentin",292,3
72039,"Ferron",292,3
78422,"Oswaldo",292,3
88670,"Hyago",292,3
80281,"Cleberson",293,3
78990,"Lucas Alves",293,3
37840,"Gustavo",293,3
79334,"Ricardo Silva",293,3
83528,"Léo Pereira",293,3
78648,"Dráusio",293,3
82459,"Rafael Zuchi",293,3
82458,"Erwin",293,3
68827,"Renato Chaves",293,3
86761,"Gerson",293,3
86762,"Tárik",293,3
63005,"Welinton",294,3
50446,"Chico",294,3
80441,"Bonfim ",294,3
50462,"Leandro Almeida",294,3
86587,"Igor Leandro",294,3
73465,"Luccas Claro",294,3
50361,"Rafael Lima",315,3
78407,"Douglas Grolli",315,3
42247,"Danny Morais",315,3
80324,"Jaílton",315,3
68946,"Neuton",315,3
79287,"Enrique Meza",315,3
87200,"Bruno ",315,3
87201,"Igor ",315,3
54189,"Tiago Saletti",315,3
83522,"Fagner Alemão",315,3
51168,"André Paulino",315,3
69049,"Leandro Amaro",315,3
80319,"Raul",316,3
38394,"Thiago Heleno",316,3
73620,"Bruno Alves",316,3
83920,"Wellington Neto",316,3
38515,"Marquinhos",316,3
62971,"Nirley",316,3
69268,"Víctor Cáceres",262,4
38311,"Márcio Araújo",262,4
81121,"Mugni",262,4
73918,"Canteros",262,4
50301,"Everton",262,4
84320,"Recife",262,4
72071,"Amaral",262,4
79023,"Mattheus",262,4
74060,"Luiz Antonio ",262,4
73515,"Gabriel",262,4
72768,"Muralha",262,4
37917,"Elano",262,4
50369,"Carlos Eduardo",262,4
82503,"Rodolfo",262,4
37652,"Carlos Alberto",263,4
69232,"Bolatti",263,4
81007,"Dedé",263,4
82472,"Fabiano",263,4
85629,"Daniel",263,4
86836,"Sidney",263,4
71560,"Luis Ramírez",263,4
37645,"Marcelo Mattos",263,4
78605,"Gabriel",263,4
73454,"Cidinho",263,4
73851,"Ronny",263,4
37678,"Rodrigo Souto",263,4
89253,"Andreazzi",263,4
88849,"João Gabriel ",263,4
61985,"Airton",263,4
82474,"Gegê",263,4
37795,"Jorge Wagner",263,4
89885,"Leandro",263,4
38398,"Renato Augusto",264,4
52190,"Ralf",264,4
38315,"Jadson",264,4
78891,"Petros",264,4
54395,"Elias",264,4
82128,"Ferrugem",264,4
69304,"Lodeiro",264,4
38067,"Danilo",264,4
70944,"Bruno Henrique",264,4
71636,"Guilherme",264,4
78478,"Willian Arão",264,4
87226,"Fabiano",264,4
80330,"Jocinei",264,4
41364,"Lincoln",265,4
63003,"Uelliton",265,4
38507,"Rafael Miranda",265,4
53472,"Fahel",265,4
84313,"Feijão",265,4
88933,"Bruno Paulista",265,4
88000,"Gabriel Ramos",265,4
84679,"Emanuel Biancucchi",265,4
50961,"Léo Gago",265,4
89371,"Rômulo",265,4
69186,"Branquinho",265,4
84314,"Ítalo Melo",265,4
80456,"Diego Felipe",265,4
84099,"Anderson Talisca",265,4
79044,"Wangler",265,4
84312,"Anderson Mello",265,4
73530,"Wilson Pittoni",265,4
37627,"Diguinho",266,4
68711,"Chiquinho",266,4
80538,"Marlon",266,4
37674,"Wagner",266,4
50348,"Conca",266,4
87999,"Gustavo Scarpa",266,4
80400,"Rafinha",266,4
37688,"Cícero",266,4
80370,"Edson",266,4
78464,"Fábio Braga",266,4
85121,"Robert ",266,4
62047,"Jean",266,4
68824,"Raphael Augusto",266,4
89256,"Gerson",266,4
50417,"Valencia",266,4
73353,"Eduardo",266,4
77994,"Mendieta",275,4
77673,"Patrick Vieira",275,4
68697,"Bernardo",275,4
88866,"Eduardo Junior",275,4
78546,"Bruninho",275,4
50421,"Wesley",275,4
73531,"Washington",275,4
69292,"Eguren",275,4
38435,"Valdivia",275,4
50328,"Marcelo Oliveira",275,4
89677,"Fernandinho",275,4
84585,"Allione",275,4
50295,"Felipe Menezes",275,4
52558,"Bruno César",275,4
89285,"Matheus Sales",275,4
80576,"Renato",275,4
72167,"Mazinho",275,4
68951,"Josimar",275,4
68954,"Marquinhos Gabriel",275,4
72159,"Serginho",275,4
38919,"Kaká",276,4
38196,"Maicon",276,4
38064,"Denilson",276,4
62977,"Paulo Henrique Ganso",276,4
86841,"Boschilia",276,4
60803,"Souza",276,4
84674,"Lucas Evangelista",276,4
77777,"João Schmidt ",276,4
50324,"Hudson",276,4
68922,"Fabrício",276,4
73673,"Cañete",276,4
80583,"Lucas Lima",277,4
88002,"Serginho",277,4
70132,"Alan Santos",277,4
78235,"Leandrinho",277,4
89637,"Thiago Maia",277,4
38908,"Renato",277,4
68909,"Souza",277,4
37718,"Arouca",277,4
71055,"Pato Rodríguez",277,4
73974,"Alison",277,4
70986,"Léo Cittadini",277,4
38243,"Léo",277,4
84896,"Lucas Otávio",277,4
71668,"Anderson Carvalho",277,4
78840,"Pedro Castro",277,4
89306,"Paulinho",282,4
84927,"Dodô",282,4
51318,"Leandro Donizete",282,4
73863,"Claudinei",282,4
78994,"Eduardo",282,4
60784,"Rafael Carioca",282,4
69240,"Dátolo",282,4
70581,"Fillipe Soutto",282,4
84851,"Lucas Cândido",282,4
38440,"Pierre",282,4
37851,"Maicosuel",282,4
36790,"Josué",282,4
36802,"Ronaldinho Gaúcho",282,4
85403,"Daniel",282,4
37694,"Henrique",283,4
79701,"Lucas Silva",283,4
38921,"Júlio Baptista",283,4
81845,"Alisson",283,4
51772,"Éverton Ribeiro",283,4
87401,"Eurico",283,4
38573,"Nilton",283,4
68833,"Ricardo Goulart",283,4
80944,"Marlone",283,4
37794,"Tinga",283,4
63058,"Willian Farias",283,4
50382,"Charles",283,4
89924,"Bruno",283,4
67953,"Riveros",284,4
82703,"Matheus Biteco",284,4
86436,"Alan Ruiz",284,4
78715,"Ramiro",284,4
70116,"Fellipe Bastos",284,4
88479,"Walace",284,4
86754,"Guilherme Amorim",284,4
36612,"Zé Roberto",284,4
51548,"Giuliano",284,4
61033,"Rodriguinho",284,4
37792,"Edinho",284,4
83963,"Leandro Canhoto",284,4
89227,"Balbino",284,4
89467,"Erick Samuel",284,4
84530,"Maxi Rodríguez",284,4
77911,"Jean Deretti",284,4
79064,"Guilherme Biteco",284,4
82639,"Marcelo Hermes",284,4
77670,"Gladestony",285,4
88366,"Martín Luque",285,4
81091,"Jair",285,4
38074,"Ygor",285,4
78530,"Matheus Bertotto",285,4
62129,"Wellington",285,4
85423,"Valdivia",285,4
54424,"Willians",285,4
62023,"D'Alessandro",285,4
38219,"Alex",285,4
68685,"Alan Patrick",285,4
89275,"William",285,4
69325,"Aránguiz",285,4
87273,"Carlinhos",285,4
78458,"João Afonso",285,4
80585,"Otávio",285,4
89815,"Gustavo Ferrareis",285,4
39230,"Neto Coruja",287,4
37818,"Hugo",287,4
89676,"Nickson",287,4
38763,"Marcinho",287,4
79733,"Leilson ",287,4
72745,"Escudero",287,4
73771,"Mineiro",287,4
72943,"Luís Cáceres",287,4
71117,"Vander",287,4
86859,"José Welison",287,4
88478,"Darlan",287,4
85400,"Marcelo",287,4
73634,"Felipe Lima",287,4
70225,"Luís Aguiar",287,4
49641,"Adriano",287,4
86792,"Mauri",287,4
74017,"Josa",287,4
71032,"Lucas Zen",287,4
82821,"Gabriel Soares",287,4
71581,"Léo Costa",287,4
37826,"Paulo Baier",288,4
50425,"Roger Gaúcho",288,4
50454,"Serginho",288,4
38032,"Cleber Santana",288,4
68830,"Ricardinho",288,4
38357,"Martinez",288,4
50908,"Wellington Bruno",288,4
73383,"Rafael Costa",288,4
78936,"Rodrigo Souza",288,4
80399,"Higor",288,4
86931,"Ruan",288,4
89224,"Barreto",288,4
54250,"Maylson",288,4
68987,"João Vitor",288,4
89883,"Dodi",288,4
68689,"Anderson Uchoa",288,4
86144,"Luizinho Mello",288,4
50329,"Lulinha",288,4
68846,"Thiago Humberto",288,4
81148,"Ronaldo Mendes",288,4
68892,"Everton",288,4
83506,"Vítor Michels",288,4
80320,"Diego Oliveira",288,4
89914,"Gabriel ",288,4
71123,"Thiago Mendes",290,4
84997,"Paulo",290,4
37783,"Ramon",290,4
86943,"Liniker",290,4
42232,"Amaral",290,4
72168,"João Paulo",290,4
88917,"Murilo Henrique",290,4
86935,"Rodrigo",290,4
70992,"Juliano",290,4
38695,"David",290,4
70058,"Tiago Real",290,4
86934,"Túlio",290,4
70914,"Raphael Luz",290,4
71039,"Leandro",290,4
84857,"Rafael Tavares",290,4
86936,"Ray",290,4
86942,"Abuda",290,4
73957,"Ewerton Páscoa ",292,4
38021,"Wendel",292,4
68834,"Rithely",292,4
68911,"Diego Souza",292,4
87743,"Léo",292,4
82647,"Régis",292,4
38369,"Ibson",292,4
51985,"Anderson Pedra",292,4
81952,"Willian",292,4
87742,"Neto",292,4
44857,"Naldinho",292,4
84188,"Welton",292,4
77567,"Zé Mário",292,4
71042,"Augusto",292,4
85149,"Ronaldo",292,4
89466,"Horácio",292,4
38579,"Rodrigo Mancha",292,4
42540,"Bileu",292,4
88671,"Guilherme",292,4
73051,"Robert Flores",292,4
60822,"Renan Oliveira",292,4
38986,"Aílton",292,4
86519,"Everton Felipe",292,4
79713,"Carlos Alberto",293,4
83266,"Marcos Guilherme ",293,4
56102,"João Paulo",293,4
74078,"Hernani",293,4
50292,"Paulinho Dias",293,4
82463,"Otávio ",293,4
69018,"Deivid",293,4
87009,"Nathan",293,4
87227,"Zé Paulo",293,4
71778,"Bady",293,4
82466,"Bruno Pelissari",293,4
82468,"Willyan Sotto",293,4
70311,"Fran Mérida",293,4
84707,"Jonatan Lucca",293,4
86765,"Bruno Mota",293,4
74077,"Maycon Canário",293,4
78176,"Harrison",293,4
60791,"Derley",293,4
82381,"Juninho",293,4
73684,"Mirabaje",293,4
79335,"Éverton",293,4
84794,"Matteus ",293,4
37654,"Rosinei",294,4
73511,"Dudu Figueiredo",294,4
78965,"Roni",294,4
73445,"Denner",294,4
84104,"Luizinho",294,4
80374,"Norberto ",294,4
63014,"Gil",294,4
86588,"Ícaro",294,4
74076,"Misael",294,4
73338,"Djair",294,4
38638,"Germano",294,4
36522,"Alex",294,4
42490,"Jajá",294,4
51681,"Hélder",294,4
74140,"Elber",294,4
82455,"Zé Rafael ",294,4
82630,"Calyson",294,4
88054,"Diogo Sodré",294,4
62104,"Robinho",294,4
71093,"Baraka",294,4
88146,"Maranhão",294,4
78500,"Sérgio Manoel",294,4
70054,"Marcos Paulo",294,4
63208,"Zezinho",315,4
80171,"Dedé",315,4
60948,"Diones",315,4
68698,"Bruno Silva",315,4
62009,"Camilo",315,4
37983,"Ricardo Conceição",315,4
85931,"Hyoran",315,4
51293,"Wanderson",315,4
87202,"Lucas ",315,4
80795,"Dieguinho",315,4
73633,"Júnior Timbó",315,4
79892,"Nenén",315,4
79193,"Abuda",315,4
70925,"Wescley",315,4
68938,"Giovanni Augusto",316,4
81914,"Léo Lisboa",316,4
81950,"Jefferson",316,4
87747,"Yago",316,4
71113,"Felipe ",316,4
50321,"Vitor Júnior",316,4
84887,"Dener",316,4
83688,"Luan",316,4
37816,"Marco Antônio",316,4
38630,"Rivaldo",316,4
82884,"Matheus Gonzaga",316,4
88166,"Felipe Caldeira",316,4
78716,"Nem",316,4
69047,"Paulo Roberto",316,4
72084,"França",316,4
71742,"Hiroshi",316,4
68994,"Wesley",316,4
36775,"Marcos Assunção",316,4
38588,"Elton",262,5
83134,"Igor Sartori",262,5
70929,"Negueba",262,5
80913,"Nixon",262,5
80337,"Arthur ",262,5
78578,"Paulinho",262,5
72893,"Eduardo Da Silva",262,5
37673,"Alecsandro",262,5
72386,"Hernane",262,5
61115,"Jobson",263,5
78012,"Yuri Mamute",263,5
79038,"Murilo",263,5
62127,"Wallyson",263,5
73540,"Rogério",263,5
74065,"Zeballos",263,5
79022,"Yguinho",263,5
88987,"Bruno Correa",263,5
88651,"Vinícius",263,5
81236,"Ferreyra",263,5
68744,"Emerson",263,5
79578,"Sassá",263,5
89921,"Maikon",263,5
89479,"Gustavo Tocantins",264,5
75295,"Paolo Guerrero",264,5
88323,"Ángel Romero",264,5
80287,"Luciano",264,5
88056,"Malcom",264,5
83471,"Paulinho",264,5
77738,"Romarinho",264,5
73027,"Potita",265,5
50532,"Maxi Biancucchi",265,5
68773,"Henrique",265,5
86927,"Nadson",265,5
82502,"Rafinha",265,5
38482,"Marcos Aurélio",265,5
68930,"Kieza",265,5
72099,"Wiliam Barbio",265,5
88075,"Jeam",265,5
80076,"Zé Roberto",265,5
83872,"Erick",265,5
70874,"Rhayner",265,5
73516,"Rafael",265,5
71995,"Hugo",265,5
38374,"Alessandro",265,5
89932,"JacÃ³",265,5
84791,"Kenedy",266,5
62128,"Walter",266,5
80949,"Biro Biro",266,5
38162,"Fred",266,5
70924,"Matheus Carvalho",266,5
37798,"Rafael Sobis",266,5
68894,"Bruno Veiga",266,5
87420,"Cristaldo",275,5
73085,"Leandro",275,5
81905,"Henrique",275,5
86222,"Rodolfo",275,5
50666,"Diogo",275,5
83130,"Erik ",275,5
70106,"Mouche",275,5
89154,"Gabriel Fernando",275,5
88367,"Chico",275,5
73213,"Miguel",275,5
42222,"Osvaldo",276,5
37919,"Luis Fabiano",276,5
50347,"Alan Kardec",276,5
86842,"Ewandro",276,5
74085,"Ademilson",276,5
49675,"Alexandre Pato",276,5
78241,"Pabón",276,5
73896,"Geuvânio",277,5
68953,"Leandro Damião",277,5
68929,"Thiago Ribeiro",277,5
83255,"Giva",277,5
87191,"Jorge Eduardo",277,5
86837,"Diego Cardoso",277,5
87101,"Stéfano Yuri",277,5
73025,"Geovane",277,5
38246,"Robinho",277,5
73635,"Rildo",277,5
83257,"Gabriel",277,5
84918,"Rafael Ratão",277,5
80536,"Victor Andrade",277,5
79947,"Marion",282,5
63219,"Luan",282,5
68690,"André",282,5
38231,"Diego Tardelli",282,5
50294,"Guilherme",282,5
38138,"Jô",282,5
80381,"Cesinha",282,5
85027,"Carlos",282,5
88064,"Marcos Vinícius",282,5
68807,"Neto Berola",282,5
37941,"Borges",283,5
42116,"Willian",283,5
60788,"Marquinhos",283,5
50358,"Marcelo Moreno",283,5
37613,"Dagoberto",283,5
83772,"Neilton",283,5
89190,"Judivan ",283,5
89444,"Hugo Ragelli",283,5
70218,"Ernesto Farías",283,5
60834,"Luan",283,5
68920,"Dudu",284,5
82632,"Lucas Coelho",284,5
86759,"Luan",284,5
78379,"Barcos",284,5
68758,"Fernandinho",284,5
86757,"Everton",284,5
89341,"Nicolas Careca",284,5
89468,"Erik",284,5
88480,"Ronan",284,5
40179,"Kleber",284,5
37655,"Rafael Moura",285,5
70360,"Eduardo Sasha",285,5
88780,"Leandro",285,5
38108,"Jorge Henrique",285,5
38279,"Wellington Paulista",285,5
85930,"Aylon",285,5
80403,"Maurides",285,5
37653,"Nilmar",285,5
86512,"Bruno Gomes",285,5
80568,"Willie",287,5
85607,"Léo Ceará",287,5
80777,"Wellington",287,5
50418,"Dinei",287,5
80188,"Marcos Junior",287,5
70928,"William Henrique",287,5
78694,"Guillermo Beltrán",287,5
80774,"Alan Pinheiro",287,5
38602,"Edno",287,5
68917,"Vinícius",287,5
68883,"Caio",287,5
68968,"Adailton",287,5
72046,"Rômulo",287,5
71799,"Silvinho",288,5
86932,"Gustavo",288,5
80537,"Michael",288,5
61149,"Lucca",288,5
37762,"Souza",288,5
88782,"Andrew",288,5
38613,"Zé Carlos",288,5
83614,"Bruno Lopes",288,5
82625,"Maurinho",288,5
89884,"Kalil",288,5
38362,"Rodrigo Silva",288,5
87935,"Cristiano",288,5
80769,"Fernando Karanga",288,5
79345,"Danilo Alves",288,5
89898,"Roger",288,5
50909,"Bruno Mineiro",290,5
71041,"Assuério",290,5
74087,"Léo Bonatini",290,5
82737,"Welinton Junior",290,5
84848,"Erik",290,5
73806,"Samuel ",290,5
78236,"Danilo",290,5
36792,"Araújo",290,5
72389,"Mike",292,5
60825,"Felipe Azevedo",292,5
61135,"Ananias",292,5
42118,"Neto Baiano",292,5
87741,"Joelinton",292,5
83511,"Érico Júnior",292,5
37848,"Leonardo",292,5
69703,"Diego Maurício",292,5
81151,"Sandrinho",292,5
82408,"Bruninho",292,5
89694,"James Dean",292,5
86189,"Mosquito",293,5
77579,"Dellatorre",293,5
38525,"Cléo",293,5
82469,"Douglas Coutinho ",293,5
78558,"Romulo Cabral",293,5
88850,"Marco Damasceno ",293,5
69022,"Marcelo",293,5
78977,"Bruno Mendes",293,5
84098,"Gustavo",293,5
86767,"Dominic",293,5
84190,"Guilherme",293,5
73446,"Éderson",293,5
73009,"Crislan",293,5
79228,"Bruno Furlan",293,5
41357,"Adriano",293,5
80280,"Taiberson",293,5
74086,"Pedro Paulo ",293,5
82787,"Joel",294,5
88915,"Douglas ",294,5
38960,"Zé Eduardo",294,5
50880,"Keirrison",294,5
70759,"Martinuccio",294,5
83439,"Maykon",294,5
40904,"Julio Cesar",294,5
70055,"Geraldo",294,5
