"id","apelido","clube_id","posicao_id"
91509,"Rodrigo Sam",264.0,3
68887,"Gum",266.0,3
80538,"Marlon",266.0,3
38194,"Antônio Carlos",266.0,3
71090,"João Filipe",266.0,3
38365,"Henrique",266.0,3
70111,"Guilherme Mattis",266.0,3
82740,"Artur",266.0,3
84889,"Victor Oliveira",266.0,3
91815,"Ygor Nogueira",266.0,3
37644,"Rodrigo",267.0,3
80692,"Luan",267.0,3
70933,"Anderson Salles",267.0,3
82306,"Douglas Silva",267.0,3
73876,"Jomar",267.0,3
61986,"Aislan",267.0,3
73421,"Rafael Vaz",267.0,3
73910,"Tobio",275.0,3
72605,"Vitor Hugo",275.0,3
63000,"Victor Ramos",275.0,3
89156,"Nathan",275.0,3
70934,"Jackson",275.0,3
68907,"Wellington",275.0,3
78946,"Dória",276.0,3
63008,"Rafael Toloi",276.0,3
71507,"Edson Silva",276.0,3
50408,"Breno",276.0,3
68817,"Paulo Miranda",276.0,3
84554,"Lucão",276.0,3
50317,"David Braz",277.0,3
62974,"Werley",277.0,3
78248,"Gustavo Henrique",277.0,3
73855,"Jubal",277.0,3
88224,"Paulo Ricardo",277.0,3
36591,"Leonardo",277.0,3
84263,"Jemerson",282.0,3
68925,"Leonardo Silva",282.0,3
38061,"Edcarlos",282.0,3
79042,"Tiago ",282.0,3
91156,"Jesiel",282.0,3
87229,"Donato",282.0,3
87393,"Gabriel",282.0,3
50459,"Léo",283.0,3
60819,"Dedé",283.0,3
37604,"Paulo André",283.0,3
69014,"Manoel",283.0,3
51705,"Bruno Rodrigo",283.0,3
78407,"Douglas Grolli",283.0,3
73860,"Thiago Carvalho",283.0,3
87400,"Alex",283.0,3
80853,"Pedro Geromel",284.0,3
81223,"Erazo",284.0,3
42501,"Rhodolfo",284.0,3
71572,"Gabriel",284.0,3
83048,"Rafael Thyere",284.0,3
90332,"Gabriel Silva",284.0,3
36540,"Juan",285.0,3
52253,"Réver",285.0,3
63172,"Paulão",285.0,3
49651,"Ernando",285.0,3
82613,"Alan Costa",285.0,3
63031,"Valmir Lucas",290.0,3
80036,"Alex Alves",290.0,3
85399,"Felipe Macedo",290.0,3
71784,"Júnior Lopes",290.0,3
72490,"Fred",290.0,3
91772,"Deivid Duarte",290.0,3
89816,"Baiano",290.0,3
38100,"Durval",292.0,3
38632,"Matheus Ferraz",292.0,3
73957,"Ewerton Páscoa ",292.0,3
71593,"Henrique Mattos",292.0,3
78422,"Oswaldo",292.0,3
91664,"Adryelson",292.0,3
80281,"Cleberson",293.0,3
37840,"Gustavo",293.0,3
88870,"Lula",293.0,3
50427,"Kadu",293.0,3
83528,"Léo Pereira",293.0,3
79334,"Ricardo Silva",293.0,3
82459,"Rafael Zuchi",293.0,3
91866,"José Ivaldo",293.0,3
51495,"Tiago Alves",303.0,3
68827,"Renato Chaves",303.0,3
69143,"Diego Ivo",303.0,3
69165,"Pablo",303.0,3
86713,"Jonathan",303.0,3
91261,"Bernardo",303.0,3
91273,"Rodrigo Lobão",303.0,3
42489,"Cássio",314.0,3
38745,"Jéci",314.0,3
79702,"Antônio Carlos ",314.0,3
51299,"Emerson",314.0,3
87268,"Philipe Maia",314.0,3
50439,"Vilson",315.0,3
50361,"Rafael Lima",315.0,3
69008,"Neto",315.0,3
50393,"Thiego",315.0,3
51168,"André Paulino",315.0,3
87201,"Igor ",315.0,3
89191,"Felipe Zang",315.0,3
38394,"Thiago Heleno",316.0,3
38515,"Marquinhos",316.0,3
72039,"Ferron",316.0,3
73620,"Bruno Alves",316.0,3
62971,"Nirley",316.0,3
91920,"Henrique",316.0,3
91921,"Jatobá",316.0,3
62004,"Bruno Aguiar",317.0,3
78648,"Dráusio",317.0,3
73528,"Guti",317.0,3
83101,"Alef",317.0,3
79339,"Dankler",317.0,3
78414,"Rafael Donato",317.0,3
82461,"Danrlei",317.0,3
90320,"Igor",317.0,3
90319,"André Baumer",317.0,3
86970,"Eduardo","",3
91946,"Eriks","",3
77773,"Vilches","",3
68945,"Saimon","",3
92087,"Lyanco","",3
63354,"Rodrigo Moledo","",3
37623,"Rafael Marques","",3
82403,"César Martins","",3
92182,"Juninho","",3
71603,"Luiz Eduardo","",3
92291,"Bruno Viana","",3
82341,"Luiz Gustavo","",3
41159,"João Carlos","",3
92500,"Rafael Dumas","",3
38425,"Fábio Ferreira","",3
72133,"Ednei","",3
92662,"Denilson","",3
69070,"Wagner","",3
89226,"Iago Maidana","",3
87225,"Pedro Henrique","",3
93368,"Lucas Veríssimo","",3
93378,"Augusto","",3
50301,"Everton",262.0,4
73918,"Canteros",262.0,4
38311,"Márcio Araújo",262.0,4
85586,"Jonas",262.0,4
73515,"Gabriel",262.0,4
68962,"Arthur Maia",262.0,4
74060,"Luiz Antonio ",262.0,4
37993,"Almir",262.0,4
69268,"Víctor Cáceres",262.0,4
81121,"Lucas Mugni",262.0,4
91263,"Jajá",262.0,4
38315,"Jadson",264.0,4
52190,"Ralf",264.0,4
38398,"Renato Augusto",264.0,4
54395,"Elias",264.0,4
38067,"Danilo",264.0,4
50877,"Pedro Ken",264.0,4
78891,"Petros",264.0,4
37608,"Cristian",264.0,4
70132,"Alan Santos",264.0,4
72943,"Luís Cáceres",264.0,4
51681,"Hélder",264.0,4
70944,"Bruno Henrique",264.0,4
37654,"Rosinei",264.0,4
56102,"João Paulo",264.0,4
71844,"Thiago Galhardo",264.0,4
82503,"Rodolfo",264.0,4
88054,"Diogo Sodré",264.0,4
86588,"Ícaro",264.0,4
91714,"Marciel",264.0,4
91323,"Luccas Barreto",264.0,4
82455,"Zé Rafael ",264.0,4
91715,"Matheus Cassini",264.0,4
90370,"Matheus Pereira",264.0,4
82939,"Ruy",264.0,4
84993,"Fabrício Baiano",264.0,4
62047,"Jean",266.0,4
89256,"Gerson",266.0,4
80370,"Edson",266.0,4
37674,"Wagner",266.0,4
71162,"Vinícius",266.0,4
80944,"Marlone",266.0,4
38440,"Pierre",266.0,4
85121,"Robert ",266.0,4
90366,"Luiz Fernando ",266.0,4
80400,"Rafinha",266.0,4
87999,"Gustavo Scarpa",266.0,4
90311,"Bryan Olivera",266.0,4
50533,"Guiñazu",267.0,4
60853,"Julio Dos Santos",267.0,4
68697,"Bernardo",267.0,4
84679,"Emanuel Biancucchi",267.0,4
50454,"Serginho",267.0,4
38763,"Marcinho",267.0,4
78652,"Jhon Cley",267.0,4
78556,"Lucas",267.0,4
88379,"Jean Patrick",267.0,4
37627,"Diguinho",267.0,4
53896,"Sandro Silva",267.0,4
84557,"Montoya ",267.0,4
72117,"Victor Bolt",267.0,4
79585,"Jonatas Paulista",267.0,4
87483,"Matheus Índio",267.0,4
38435,"Valdivia",275.0,4
38530,"Cleiton Xavier",275.0,4
62104,"Robinho",275.0,4
78605,"Gabriel",275.0,4
84585,"Allione",275.0,4
68685,"Alan Patrick",275.0,4
42232,"Amaral",275.0,4
80576,"Renato",275.0,4
86410,"Victor Luis",275.0,4
37718,"Arouca",275.0,4
83683,"Andrei Girotto",275.0,4
80721,"Ryder",275.0,4
88866,"Juninho",275.0,4
91495,"Arancibia",275.0,4
90300,"Julen",275.0,4
87810,"Gabriel Leite",275.0,4
62977,"Ganso",276.0,4
60803,"Souza",276.0,4
37607,"Michel Bastos",276.0,4
38064,"Denilson",276.0,4
50421,"Wesley",276.0,4
73800,"Rodrigo Caio",276.0,4
86841,"Boschilia",276.0,4
85629,"Daniel",276.0,4
50324,"Hudson",276.0,4
71123,"Thiago Mendes",276.0,4
38908,"Renato",277.0,4
37917,"Elano",277.0,4
68954,"Marquinhos Gabriel",277.0,4
73974,"Alison",277.0,4
90566,"Rafael Longuine",277.0,4
80583,"Lucas Lima",277.0,4
50417,"Valencia",277.0,4
78235,"Leandrinho",277.0,4
88597,"Lucas Crispim",277.0,4
70986,"Léo Cittadini",277.0,4
84896,"Lucas Otávio ",277.0,4
88002,"Serginho",277.0,4
89637,"Thiago Maia",277.0,4
69240,"Dátolo",282.0,4
50294,"Guilherme",282.0,4
51318,"Leandro Donizete",282.0,4
37851,"Maicosuel",282.0,4
84927,"Dodô",282.0,4
36790,"Josué",282.0,4
72871,"Cárdenas",282.0,4
60784,"Rafael Carioca",282.0,4
68938,"Giovanni Augusto",282.0,4
84851,"Lucas Cândido",282.0,4
89306,"Paulinho",282.0,4
78994,"Eduardo",282.0,4
87291,"Danilo Pires",282.0,4
87863,"De Arrascaeta",283.0,4
54424,"Willians",283.0,4
37694,"Henrique",283.0,4
38921,"Júlio Baptista",283.0,4
69099,"Seymour",283.0,4
50382,"Charles",283.0,4
85040,"Gabriel Xavier",283.0,4
63058,"Willian Farias",283.0,4
73721,"Marcos Vinícius",283.0,4
87401,"Eurico",283.0,4
89924,"Bruno Edgar",283.0,4
51548,"Giuliano",284.0,4
38738,"Douglas",284.0,4
71234,"Cristian Rodríguez",284.0,4
38196,"Maicon",284.0,4
70116,"Fellipe Bastos",284.0,4
88479,"Walace",284.0,4
78715,"Ramiro",284.0,4
90303,"Lincoln",284.0,4
82703,"Matheus Biteco",284.0,4
90334,"Araújo",284.0,4
90532,"Arthur",284.0,4
89227,"Balbino",284.0,4
62023,"D'Alessandro",285.0,4
38219,"Alex",285.0,4
69325,"Aránguiz",285.0,4
38852,"Anderson",285.0,4
38573,"Nilton",285.0,4
85423,"Valdivia",285.0,4
62129,"Wellington",285.0,4
88366,"Martín Luque",285.0,4
73750,"Nicolás Freitas",285.0,4
78530,"Matheus Bertotto",285.0,4
78865,"Rodrigo Dourado",285.0,4
81091,"Jair",285.0,4
89930,"Andrigo",285.0,4
90481,"Alisson Farias",285.0,4
91916,"Silas",285.0,4
91917,"Silva",285.0,4
38695,"David",290.0,4
63283,"Esquerdinha",290.0,4
50295,"Felipe Menezes",290.0,4
88917,"Murilo Henrique",290.0,4
70992,"Juliano",290.0,4
37783,"Ramon",290.0,4
38074,"Ygor",290.0,4
86935,"Rodrigo",290.0,4
91228,"Arthur",290.0,4
86943,"Liniker",290.0,4
86934,"Túlio",290.0,4
38278,"William Kozlowski",290.0,4
91711,"Péricles",290.0,4
83433,"Patrick",290.0,4
68911,"Diego Souza",292.0,4
68834,"Rithely",292.0,4
74140,"Élber",292.0,4
84382,"Danilo",292.0,4
38021,"Wendel",292.0,4
81952,"Willian",292.0,4
82647,"Régis",292.0,4
38579,"Rodrigo Mancha",292.0,4
44857,"Naldinho",292.0,4
85149,"Ronaldo",292.0,4
89466,"Horácio",292.0,4
87742,"Neto",292.0,4
82634,"Matheus Galdezani",292.0,4
83266,"Marcos Guilherme ",293.0,4
69018,"Deivid",293.0,4
69705,"Nikão",293.0,4
80129,"Jadson",293.0,4
71113,"Felipe ",293.0,4
50292,"Paulinho Dias",293.0,4
71778,"Bady",293.0,4
86765,"Bruno Mota",293.0,4
74078,"Hernani",293.0,4
84381,"Rafinha",293.0,4
78176,"Harrison",293.0,4
82463,"Otávio ",293.0,4
79432,"Giovanni",293.0,4
82466,"Bruno Pelissari",293.0,4
73769,"Guilherme Batata",293.0,4
84707,"Jonatan Lucca",293.0,4
84794,"Matteus ",293.0,4
84098,"Gustavo Marmentini",293.0,4
91687,"João Pedro",293.0,4
51319,"Renato Cajá",303.0,4
42213,"Fernando Bob",303.0,4
68951,"Josimar",303.0,4
78965,"Roni",303.0,4
38186,"Adrianinho",303.0,4
82381,"Juninho",303.0,4
77551,"Thomás",303.0,4
69016,"Paulinho",303.0,4
82680,"Nathan Índio",303.0,4
86148,"Ian",303.0,4
87214,"Citta Júnior",303.0,4
91901,"Kauê",303.0,4
38150,"Marquinhos",314.0,4
60822,"Renan Oliveira",314.0,4
41387,"Eduardo Costa",314.0,4
63020,"Tinga",314.0,4
49641,"Adriano",314.0,4
63003,"Uelliton",314.0,4
73863,"Claudinei",314.0,4
73445,"Denner",314.0,4
73502,"Revson",314.0,4
62107,"Rudnei",314.0,4
91234,"Renan",314.0,4
60797,"Eduardo Neto",314.0,4
91761,"Juninho",314.0,4
88309,"Renato",314.0,4
82791,"Toshi",314.0,4
68698,"Bruno Silva",315.0,4
62009,"Camilo",315.0,4
38069,"Richarlyson",315.0,4
50313,"Elicarlos",315.0,4
63014,"Gil",315.0,4
85931,"Hyoran",315.0,4
51293,"Wanderson",315.0,4
54250,"Maylson",315.0,4
79892,"Nenén",315.0,4
79193,"Abuda",315.0,4
73513,"Maranhão",315.0,4
78458,"João Afonso",315.0,4
90872,"Wagner",315.0,4
82566,"Lucas Machado",315.0,4
90290,"Jajá",315.0,4
63119,"Juninho",316.0,4
72084,"França",316.0,4
37652,"Carlos Alberto",316.0,4
77911,"Jean Deretti",316.0,4
68830,"Ricardinho",316.0,4
51476,"Rafael Bastos",316.0,4
81950,"Jefferson",316.0,4
81914,"Léo Lisboa",316.0,4
84887,"Dener",316.0,4
83688,"Luan",316.0,4
63096,"Maicon Talhetti",316.0,4
69047,"Paulo Roberto",316.0,4
87747,"Yago",316.0,4
80393,"Fabinho",316.0,4
90703,"Matheuzinho",316.0,4
41859,"Marcelinho Paraíba",317.0,4
37781,"Marcelo Costa",317.0,4
71042,"Augusto César",317.0,4
82337,"Geandro",317.0,4
68910,"Anselmo",317.0,4
78897,"Naldo",317.0,4
90321,"Kadu",317.0,4
84314,"Ítalo",317.0,4
91391,"Juninho",317.0,4
91741,"Luiz Meneses",317.0,4
70162,"Jackson Caucaia","",4
91973,"Lucas Marques","",4
91947,"Gelson","",4
38187,"Fellype Gabriel","",4
37792,"Edinho","",4
82567,"Moisés","",4
72382,"Marquinhos","",4
38482,"Marcos Aurélio","",4
37633,"Lúcio Flávio","",4
38032,"Cleber Santana","",4
84530,"Maxi Rodríguez","",4
73529,"Jackson","",4
61033,"Rodriguinho","",4
88307,"Marcos Serrato","",4
68922,"Fabrício","",4
71581,"Léo Costa","",4
77777,"João Schmidt ","",4
81847,"Bruno Dybal","",4
87929,"Matheus Vargas","",4
92085,"Giovanny ","",4
38768,"Andrezinho","",4
74076,"Misael","",4
80399,"Higor Leite","",4
87227,"Zé Paulo","",4
90420,"William Schuster ","",4
68987,"João Vitor","",4
71719,"Elton","",4
77567,"Zé Mário","",4
92145,"Hyago","",4
60802,"Bruno Gallo","",4
85297,"Guisao ","",4
79400,"Néstor Camacho","",4
36802,"Ronaldinho Gaúcho","",4
70173,"Ederson","",4
37688,"Cícero","",4
85984,"Barrientos","",4
92150,"Daniel Hernández","",4
82750,"Celsinho","",4
80363,"Ariel Cabral","",4
92225,"Thiago Lopes","",4
92434,"Daniel","",4
83817,"Clayson","",4
92497,"Douglas","",4
78855,"Thiago Santos","",4
87552,"Vitor Bueno","",4
72007,"Uillian Correia","",4
70515,"Ledesma","",4
62131,"Yuri","",4
87158,"Clebinho","",4
92190,"Gustavo Viera","",4
92574,"Kaio","",4
92584,"Milla","",4
92604,"Jeferson","",4
92631,"Trindade","",4
37837,"Cristian","",4
54422,"Jéferson","",4
80288,"Marcelinho","",4
74081,"Guilherme Costa","",4
85465,"Alex Santana","",4
92841,"Fernando Medeiros","",4
92981,"Ronaldo","",4
89285,"Matheus Sales","",4
93108,"Mateus Vital","",4
93152,"Tontini","",4
90259,"Luiz Fernando","",4
93282,"Fabio","",4
86763,"Jonathan ","",4
93283,"Rafinha","",4
93377,"Jobson","",4
93376,"Wesley Souza","",4
37673,"Alecsandro",262.0,5
78578,"Paulinho",262.0,5
69022,"Marcelo Cirino",262.0,5
72893,"Eduardo Da Silva",262.0,5
80913,"Nixon",262.0,5
91264,"Matheus Sávio",262.0,5
88072,"Douglas Baggio",262.0,5
72167,"Mazinho",264.0,5
75295,"Paolo Guerrero",264.0,5
82456,"Rafhael Lucas",264.0,5
68744,"Emerson",264.0,5
38279,"Wellington Paulista",264.0,5
38959,"Vagner Love",264.0,5
50880,"Keirrison",264.0,5
62127,"Wallyson",264.0,5
70929,"Negueba",264.0,5
88056,"Malcom",264.0,5
90031,"Mendoza",264.0,5
80287,"Luciano",264.0,5
83255,"Giva",264.0,5
88323,"Ángel Romero",264.0,5
91575,"Mateus Oliveira",264.0,5
90890,"Paulo Victor ",264.0,5
38162,"Fred",266.0,5
84791,"Kenedy",266.0,5
36650,"Magno Alves",266.0,5
84684,"Lucas Gomes",266.0,5
70759,"Martinuccio",266.0,5
80188,"Marcos Junior",266.0,5
80537,"Michael",266.0,5
91128,"Bruninho",266.0,5
86444,"Pablo Dyego",266.0,5
37613,"Dagoberto",267.0,5
85211,"Thalles",267.0,5
79584,"Yago",267.0,5
61188,"Gilberto",267.0,5
86725,"Rafael Silva",267.0,5
86189,"Mosquito",267.0,5
88233,"Marquinhos",267.0,5
82510,"Romarinho",267.0,5
68920,"Dudu",275.0,5
38957,"Rafael Marques",275.0,5
87420,"Cristaldo",275.0,5
78968,"Leandro Pereira",275.0,5
89154,"Gabriel Jesus",275.0,5
73085,"Leandro",275.0,5
62069,"Maikon Leite",275.0,5
70106,"Mouche",275.0,5
71549,"Kelvin",275.0,5
37919,"Luis Fabiano",276.0,5
88269,"Centurión",276.0,5
50347,"Alan Kardec",276.0,5
49675,"Alexandre Pato",276.0,5
78580,"Jonathan Cafu",276.0,5
86842,"Ewandro",276.0,5
38246,"Robinho",277.0,5
38910,"Ricardo Oliveira",277.0,5
73896,"Geuvânio",277.0,5
83257,"Gabriel",277.0,5
86837,"Diego Cardoso",277.0,5
73649,"Lucas Pratto",282.0,5
63219,"Luan",282.0,5
68929,"Thiago Ribeiro",282.0,5
85027,"Carlos",282.0,5
38138,"Jô",282.0,5
68690,"André",282.0,5
68807,"Neto Berola",282.0,5
68953,"Leandro Damião",283.0,5
42116,"Willian",283.0,5
60788,"Marquinhos",283.0,5
81905,"Henrique Dourado",283.0,5
81845,"Alisson",283.0,5
82787,"Joel",283.0,5
83189,"Riascos",283.0,5
89190,"Judivan ",283.0,5
83772,"Neilton",283.0,5
86759,"Luan",284.0,5
83028,"Braian Rodríguez",284.0,5
78012,"Yuri Mamute",284.0,5
86757,"Everton",284.0,5
89467,"Erick Samuel",284.0,5
90302,"Pedro Rocha",284.0,5
78435,"Vitinho",285.0,5
37653,"Nilmar",285.0,5
71495,"Lisandro López",285.0,5
70360,"Eduardo Sasha",285.0,5
38108,"Jorge Henrique",285.0,5
37655,"Rafael Moura",285.0,5
80280,"Taiberson",285.0,5
89815,"Gustavo Ferrareis",285.0,5
88780,"Leandro",285.0,5
86512,"Bruno Gomes",285.0,5
84848,"Erik",290.0,5
71381,"Ruan",290.0,5
90285,"Bruno Henrique",290.0,5
82632,"Lucas Coelho",290.0,5
78236,"Danilo",290.0,5
71121,"Wesley",290.0,5
84997,"Paulo",290.0,5
90917,"Carlos",290.0,5
91267,"Jarlan",290.0,5
73641,"Robert",290.0,5
72386,"Hernane",292.0,5
73806,"Samuel ",292.0,5
87741,"Joelinton",292.0,5
72389,"Mike",292.0,5
83511,"Érico Júnior",292.0,5
91002,"Ítalo",292.0,5
91004,"Kelvenny",292.0,5
91003,"Alisson",292.0,5
89694,"James Dean",292.0,5
62128,"Walter",293.0,5
82469,"Douglas Coutinho ",293.0,5
38525,"Cléo",293.0,5
77579,"Dellatorre",293.0,5
74271,"Edigar Junio",293.0,5
88850,"Marco Damasceno ",293.0,5
79710,"Caíque",293.0,5
